SA1,SA2,VT5,PRNO,PROG
-59,117,15,140773,15
-98,140,15,140773,15
-67,164,18,140773,15
-99,141,18,140773,16
-99,141,18,140773,16
-101,139,15,140773,16
-101,139,15,140773,16
-68,167,15,140773,16
-68,167,15,140773,16
-68,167,14,140773,17
-70,167,14,140773,17
-104,141,10,140773,17
-104,141,10,140773,17
-15,141,10,140773,17
-15,141,10,140773,17
-15,126,5,140773,18
-15,126,5,140773,18
-15,126,1,140773,18
-15,126,1,140773,18
-15,126,1,140773,18
-15,132,1,140773,19
-109,151,6,140773,19
-109,151,6,140773,19
-109,169,5,140773,19
-109,169,5,140773,19
-109,169,3,140773,20
-109,169,6,140773,20
-80,183,6,140773,20
-118,156,6,140773,21
-118,156,6,140773,21
-121,153,7,140773,21
-121,153,7,140773,21
-124,150,13,140773,21
-124,150,13,140773,21
-91,182,10,140773,22
-91,182,11,140773,22
-91,182,11,140773,22
-128,149,11,140773,22
-33,233,6,140773,22
-131,148,7,140773,23
-131,148,7,140773,23
-131,151,6,140773,23
-131,151,6,140773,23
-93,181,3,140773,23
-93,181,6,140773,24
-128,154,6,140773,24
-123,153,3,140773,24
-123,153,3,140773,24
-123,153,3,140773,24
-83,181,2,140773,24
-83,181,2,140773,24
-83,158,-4,140773,25
-83,158,-4,140773,25
-109,145,2,140773,25
-109,145,-3,140773,25
-102,141,-2,140773,26
-102,141,-2,140773,26
-95,133,-2,140773,26
-95,144,0,140773,26
-95,144,0,140773,26
-61,153,-3,140773,26
-61,153,-3,140773,26
-59,138,1,140773,27
-59,138,1,140773,27
-86,101,-2,140773,27
-86,101,0,140773,28
-58,113,0,140773,28
-58,113,0,140773,28
-58,88,2,140773,28
-51,96,2,140773,28
-51,96,2,140773,28
-77,65,5,140773,29
-77,65,5,140773,29
-73,60,7,140773,29
-73,60,10,140773,29
-73,60,10,140773,29
-48,71,10,140773,30
-48,71,11,140773,30
-46,72,3,140773,30
-62,52,14,140773,30
-62,52,14,140773,30
-62,41,11,140773,31
-62,41,7,140773,31
-56,53,7,140773,31
-56,53,7,140773,31
-56,43,10,140773,31
-35,72,9,140773,32
-35,72,9,140773,32
-35,72,9,140773,32
-35,72,9,140773,32
-57,66,3,140773,32
-57,66,2,140773,33
-57,66,2,140773,33
-40,88,2,140773,33
-40,81,3,140773,33
-40,81,3,140773,33
-60,74,3,140773,33
-59,75,2,140773,34
-59,75,2,140773,34
-39,99,0,140773,34
-39,99,-2,140773,35
-39,99,-2,140773,35
-39,99,-2,140773,35
-68,87,0,140773,35
-74,93,-2,140773,35
-74,93,-2,140773,35
-73,98,1,140773,36
-84,105,1,140773,36
-84,105,-2,140773,36
-55,140,-2,140773,36
-57,145,0,140773,37
-57,145,0,140773,37
-57,145,0,140773,37
-59,142,0,140773,37
-59,142,0,140773,37
-59,142,0,140773,37
-94,115,-2,140773,38
-94,115,2,140773,38
-14,192,2,140773,38
-14,192,3,140773,38
-14,126,3,140773,38
-92,118,2,140773,39
-92,118,2,140773,39
-92,103,3,140773,39
-92,103,3,140773,39
-95,123,1,140773,39
-95,123,1,140773,39
-60,123,1,140773,40
-58,155,1,140773,40
-58,156,1,140773,40
-87,130,1,140773,41
-87,130,1,140773,41
-85,128,0,140773,41
-57,153,1,140773,42
-57,153,1,140773,42
-57,153,1,140773,42
-126,79,1,140773,42
-83,122,0,140773,42
-83,122,0,140773,42
-80,115,3,140773,43
-80,115,3,140773,43
-77,113,5,140773,43
-77,113,5,140773,43
-52,139,3,140773,44
-76,114,3,140773,44
-76,114,3,140773,44
-76,114,3,140773,44
-76,114,3,140773,44
-76,116,3,140773,44
-76,116,3,140773,44
-76,116,3,140773,44
-78,115,3,140773,45
-78,115,3,140773,45
-78,100,2,140773,45
-78,95,5,140773,46
-80,111,5,140773,46
-80,111,5,140773,46
-79,107,3,140773,46
-79,107,3,140773,46
-82,107,5,140773,46
-82,107,5,140773,46
-82,104,6,140773,47
-82,104,6,140773,47
-79,103,3,140773,47
-79,103,1,140773,47
-73,78,1,140773,48
-73,78,1,140773,48
-67,83,0,140773,48
-67,83,0,140773,48
-44,83,1,140773,49
-44,83,1,140773,49
-59,74,2,140773,49
-59,74,2,140773,49
-56,70,2,140773,49
-56,70,1,140773,50
-52,66,1,140773,50
-51,66,2,140773,50
-51,66,2,140773,50
-51,58,2,140773,50
-51,58,2,140773,50
-46,63,2,140773,51
-29,63,3,140773,51
-44,61,3,140773,51
-43,59,5,140773,52
-43,59,5,140773,52
-31,59,5,140773,52
-31,59,5,140773,52
-43,60,5,140773,52
-43,60,5,140773,52
-43,60,5,140773,52
-27,60,3,140773,53
-27,60,3,140773,53
-27,98,3,140773,53
-27,98,3,140773,53
-42,77,3,140773,54
-32,88,2,140773,54
-32,88,2,140773,54
-32,88,1,140773,54
-32,88,0,140773,55
-51,77,0,140773,55
-51,77,0,140773,55
-51,77,0,140773,55
-52,76,0,140773,55
-37,89,-3,140773,56
-50,81,-4,140773,56
-50,81,-4,140773,56
-52,83,-7,140773,56
-52,89,-4,140773,57
-52,89,-3,140773,57
-54,94,-3,140773,57
-54,94,-3,140773,57
-54,98,-4,140773,57
-54,98,-4,140773,57
-54,98,-4,140773,57
-34,120,-4,140773,58
-34,120,-4,140773,58
-54,88,-4,140773,58
-54,88,-3,140773,59
-35,103,-3,140773,59
-35,103,-3,140773,59
-54,88,-3,140773,59
-53,88,-3,140773,59
-53,88,-3,140773,59
-51,89,1,140773,60
-51,89,-2,140773,60
-52,92,-2,140773,60
-52,92,-2,140773,60
-52,92,-3,140773,60
-33,104,-3,140773,60
-31,106,-3,140773,61
-50,106,-3,140773,61
-53,90,-3,140773,61
-55,96,0,140773,62
-54,93,0,140773,62
-54,93,0,140773,62
-52,90,0,140773,63
-52,90,0,140773,63
-54,88,-3,140773,63
-52,85,-6,140773,63
-52,85,-6,140773,63
-52,85,-6,140773,63
-52,85,-6,140773,63
-49,86,-8,140773,64
-49,86,-10,140773,64
-46,85,-10,140773,64
-46,85,-10,140773,64
-48,88,-11,140773,65
-51,88,-12,140773,65
-51,88,-12,140773,65
-52,88,-13,140773,65
-52,88,-12,140773,66
-52,88,-12,140773,66
-52,89,-12,140773,66
-54,87,-12,140773,66
-54,91,-11,140773,66
-54,91,-11,140773,66
-54,82,-8,140773,67
-33,97,-2,140773,67
-33,97,-2,140773,67
-47,78,-2,140773,67
-75,54,-2,140773,68
-75,54,-2,140773,68
-75,54,-2,140773,68
-45,73,1,140773,68
-45,73,1,140773,68
-45,73,1,140773,68
-45,70,1,140773,68
-45,70,1,140773,68
-41,48,3,140773,69
-28,48,3,140773,70
-34,32,7,140773,70
-34,32,7,140773,70
-34,32,7,140773,70
-38,16,5,140773,70
-38,16,5,140773,70
-27,15,3,140773,71
-27,15,3,140773,71
-27,15,3,140773,71
-36,0,3,140773,71
-36,0,3,140773,71
-19,9,3,140773,71
-17,-2,3,140773,72
-22,-13,3,140773,72
-15,-20,1,140773,73
-15,-20,0,140773,73
-15,-20,0,140773,73
4,-7,0,140773,73
-4,-16,2,140773,73
-4,-16,2,140773,73
-5,-17,2,140773,74
-5,-17,2,140773,74
-5,-17,2,140773,74
-7,-16,0,140773,74
-7,-16,-2,140773,75
-7,-14,-2,140773,75
0,-10,0,140773,75
0,-10,0,140773,75
0,-10,0,140773,75
0,-10,0,140773,75
-1,-11,2,140773,75
-1,-20,3,140773,76
-1,-20,2,140773,76
-18,-19,2,140773,76
-18,-19,5,140773,77
-20,-13,2,140773,77
-20,-13,2,140773,77
-20,-13,2,140773,77
-26,-6,5,140773,77
-26,-6,5,140773,77
-19,7,3,140773,78
-19,7,5,140773,78
-32,5,5,140773,78
-32,5,3,140773,78
-34,7,3,140773,78
-31,4,3,140773,79
-31,4,3,140773,79
-31,4,3,140773,79
-31,4,3,140773,79
-40,-4,5,140773,79
-28,2,2,140773,79
-28,2,5,140773,80
-20,6,5,140773,80
-20,6,-2,140773,80
-29,2,-2,140773,80
-30,7,0,140773,80
-30,7,0,140773,80
-30,7,-2,140773,81
-30,7,-2,140773,81
-30,7,-2,140773,81
-33,15,-2,140773,81
-35,18,0,140773,81
-35,18,-2,140773,82
-27,37,-2,140773,82
-41,36,0,140773,82
-41,36,0,140773,82
-46,47,-2,140773,82
-46,47,-2,140773,82
-35,70,-2,140773,83
-56,65,2,140773,83
-56,65,-2,140773,84
-62,79,-2,140773,84
-67,86,-2,140773,84
-67,86,-2,140773,84
-68,93,-2,140773,84
-68,93,-2,140773,84
-70,97,-2,140773,85
-70,97,-2,140773,85
-70,97,-2,140773,85
-71,100,0,140773,85
-67,100,-2,140773,86
-67,100,-2,140773,86
-63,97,1,140773,86
-63,97,1,140773,86
-63,97,1,140773,86
-82,70,1,140773,86
-59,88,0,140773,87
-59,88,1,140773,87
-47,94,1,140773,87
-47,94,1,140773,87
-42,87,0,140773,88
-42,87,0,140773,88
-48,79,0,140773,88
-48,79,0,140773,88
-48,79,0,140773,88
-25,88,-3,140773,88
-25,88,0,140773,89
-39,69,0,140773,89
-35,61,0,140773,89
-35,61,0,140773,89
-33,54,1,140773,89
-33,36,0,140773,90
-33,36,0,140773,90
-33,36,0,140773,90
-24,32,-3,140773,90
-15,21,-3,140773,91
-11,12,-4,140773,91
-11,12,-4,140773,91
2,10,-3,140773,91
2,-9,-3,140773,92
2,-9,-3,140773,92
-6,-24,-3,140773,92
-6,-24,-3,140773,92
-6,-24,-3,140773,92
-6,-20,-4,140773,93
11,-28,-4,140773,93
12,-26,-3,140773,93
12,-26,-3,140773,93
12,-21,-6,140773,93
8,-29,-3,140773,94
7,-25,-2,140773,94
7,-25,0,140773,94
8,-4,0,140773,95
8,-4,0,140773,95
-4,-8,-3,140773,95
-4,-8,-3,140773,95
-4,-8,-3,140773,95
-4,-8,-3,140773,95
-7,-2,-2,140773,95
-7,-2,-2,140773,95
-3,12,-3,140773,96
-3,12,-3,140773,96
-3,12,-4,140773,96
-13,7,-4,140773,96
-16,35,-6,140773,97
-16,35,-6,140773,97
-24,17,-6,140773,97
-24,17,-6,140773,97
-29,22,-7,140773,98
-29,22,-6,140773,98
-35,31,-6,140773,98
-38,39,-6,140773,98
-38,39,-6,140773,98
-38,39,-6,140773,98
-40,50,-3,140773,99
-40,50,-3,140773,99
-47,66,-2,140773,99
-47,66,0,140773,100
-50,69,0,140773,100
-50,71,-2,140773,100
-50,71,-2,140773,100
-34,87,-2,140773,100
-34,87,-2,140773,100
-47,74,1,140773,101
-47,74,1,140773,101
-47,74,1,140773,101
-46,80,2,140773,101
-46,80,2,140773,101
-46,80,2,140773,101
-75,55,2,140773,101
-45,79,1,140773,102
-45,81,1,140773,102
-46,79,2,140773,102
-46,79,2,140773,102
-44,76,1,140773,103
-44,76,2,140773,103
-32,88,2,140773,103
-48,76,1,140773,103
-48,76,1,140773,103
-47,72,3,140773,104
-47,72,3,140773,104
-37,81,2,140773,105
-37,81,2,140773,105
-37,81,5,140773,105
-50,69,9,140773,105
-52,64,9,140773,105
-73,44,9,140773,106
-49,66,7,140773,106
-49,66,7,140773,106
-49,66,7,140773,106
-49,66,7,140773,106
-44,65,11,140773,106
-44,65,11,140773,106
-42,69,9,140773,107
-42,69,3,140773,107
-25,86,1,140773,108
-25,86,1,140773,108
-25,86,1,140773,108
-46,68,0,140773,108
-46,68,0,140773,108
-43,69,-6,140773,108
-43,69,-6,140773,108
-43,69,-6,140773,108
-74,41,-4,140773,109
-46,68,-3,140773,109
-46,68,-3,140773,109
-46,105,-6,140773,110
-46,105,-6,140773,110
-46,105,-6,140773,110
-74,36,-4,140773,110
-74,36,-4,140773,110
-39,57,-4,140773,110
-38,52,-3,140773,111
-38,52,-3,140773,111
-20,61,-4,140773,111
-20,61,-4,140773,111
-29,42,-3,140773,112
-29,42,-3,140773,112
-29,38,-2,140773,112
-29,38,-2,140773,112
-31,32,-2,140773,112
-24,29,1,140773,113
-24,29,1,140773,113
-26,25,2,140773,113
-26,25,2,140773,113
-15,34,1,140773,113
-15,34,1,140773,113
-24,20,-2,140773,114
-24,16,-2,140773,114
-25,22,-2,140773,114
-25,22,-2,140773,114
-26,23,-4,140773,115
-26,23,-4,140773,115
-26,23,-4,140773,115
-30,25,-6,140773,115
-30,-6,-6,140773,115
-30,-6,-6,140773,116
-39,36,-6,140773,116
-42,42,-6,140773,116
-42,42,-6,140773,116
-50,52,-6,140773,116
-50,52,-6,140773,116
-50,61,2,140773,117
-50,61,2,140773,117
-54,59,1,140773,117
-54,59,3,140773,117
-89,34,3,140773,117
-89,34,3,140773,118
-43,85,3,140773,118
-66,71,6,140773,118
-66,71,6,140773,118
-71,77,3,140773,119
-71,77,3,140773,119
-71,70,2,140773,119
-71,70,2,140773,119
-71,70,2,140773,119
-55,114,5,140773,119
-55,114,7,140773,120
-84,97,7,140773,120
-84,27,5,140773,120
-65,130,3,140773,120
-65,130,3,140773,120
-65,84,3,140773,121
-65,84,3,140773,121
-65,84,3,140773,121
-97,103,1,140773,121
-94,100,1,140773,121
-68,126,0,140773,122
-68,126,0,140773,122
-91,103,1,140773,122
-91,103,1,140773,122
-88,103,6,140773,122
-88,103,6,140773,122
-85,98,3,140773,123
-85,98,2,140773,123
-89,100,2,140773,123
-58,121,2,140773,123
-84,94,3,140773,124
-84,94,3,140773,124
-86,96,-2,140773,124
-86,96,-2,140773,124
-86,118,-3,140773,124
-86,118,-3,140773,125
-86,118,-3,140773,125
-88,89,-3,140773,125
-88,89,-6,140773,125
-91,87,-6,140773,125
-91,106,-6,140773,126
-64,61,-7,140773,126
-64,61,-7,140773,126
-82,75,-6,140773,126
-82,75,-11,140773,127
-80,72,-11,140773,127
-59,88,-12,140773,127
-59,88,-12,140773,127
-61,91,-6,140773,127
-61,91,-6,140773,127
-62,91,-8,140773,128
-62,91,-8,140773,128
-83,80,-4,140773,128
-83,80,-4,140773,128
-83,80,-3,140773,128
-83,65,-4,140773,129
-63,109,-4,140773,129
-86,88,-3,140773,129
-86,88,-3,140773,129
-20,88,-3,140773,129
-20,88,-3,140773,129
-90,100,-2,140773,130
-90,100,-3,140773,130
-90,100,-3,140773,130
-90,100,-3,140773,130
-89,110,-4,140773,130
-92,116,-4,140773,131
-92,116,-4,140773,131
-92,116,-4,140773,131
-92,100,-4,140773,131
-92,100,-4,140773,131
-95,123,-3,140773,131
-95,123,0,140773,132
-65,151,0,140773,132
-65,151,0,140773,132
-65,151,0,140773,132
-97,124,0,140773,132
-92,115,0,140773,133
-92,115,0,140773,133
-92,103,2,140773,133
-92,103,2,140773,133
-91,120,3,140773,133
-87,119,2,140773,134
-87,119,2,140773,134
-87,119,2,140773,134
-82,117,2,140773,134
-78,114,3,140773,134
-78,114,3,140773,134
-75,117,2,140773,135
-75,117,2,140773,135
-74,115,1,140773,135
-74,115,1,140773,135
-75,114,-2,140773,135
-75,114,1,140773,136
-75,114,1,140773,136
-51,148,-2,140773,136
-51,148,-2,140773,136
-51,125,-2,140773,136
-77,125,-2,140773,137
-77,125,-2,140773,137
-77,132,-3,140773,137
-77,132,-2,140773,137
-82,155,-2,140773,137
-80,158,-2,140773,138
-80,158,-2,140773,138
-80,158,-2,140773,138
-77,161,1,140773,138
-81,160,3,140773,138
-81,160,3,140773,138
-80,162,2,140773,139
-80,162,2,140773,139
-83,164,2,140773,139
-122,124,3,140773,140
-122,124,3,140773,140
-84,164,1,140773,140
-84,164,1,140773,140
-83,163,3,140773,140
-83,163,3,140773,140
-84,167,1,140773,141
-84,167,1,140773,141
-87,168,1,140773,141
-90,167,1,140773,141
-90,167,1,140773,141
-55,196,2,140773,142
-55,196,2,140773,142
-55,139,3,140773,142
-55,139,3,140773,142
-91,158,2,140773,142
-91,158,2,140773,142
-91,158,1,140773,143
-97,158,1,140773,143
-92,154,-2,140773,143
-92,154,-2,140773,143
-95,155,-3,140773,143
-94,155,-6,140773,144
-94,155,-6,140773,144
-94,155,-6,140773,144
-95,152,-3,140773,144
-95,152,-6,140773,144
-95,152,-6,140773,144
-97,156,-6,140773,144
-95,160,-6,140773,145
-95,160,-6,140773,145
-97,160,-6,140773,145
-95,160,-6,140773,145
-95,160,-6,140773,145
-95,137,-4,140773,146
-95,137,-3,140773,146
-96,157,-3,140773,146
-96,157,-3,140773,146
-96,157,-3,140773,147
-95,154,-3,140773,147
-95,154,-3,140773,147
-95,150,-4,140773,147
-93,150,-4,140773,147
-93,128,-3,140773,148
-93,128,-2,140773,148
-134,117,-2,140773,148
-88,159,-2,140773,148
-88,159,-2,140773,148
-131,115,-2,140773,149
-131,115,-2,140773,149
-131,115,-2,140773,149
-136,123,-2,140773,149
-59,194,-7,140773,149
-39,213,-6,140773,150
-39,213,-6,140773,150
-39,213,-6,140773,150
-88,167,-6,140773,150
-88,169,-8,140773,150
-50,191,-7,140773,151
-50,191,-7,140773,151
-49,190,-6,140773,151
-49,190,-6,140773,151
-81,157,-8,140773,152
-77,155,-8,140773,152
-77,155,-8,140773,152
-51,167,-8,140773,152
-75,134,-7,140773,152
-75,134,-7,140773,152
-47,142,-6,140773,153
-47,142,-8,140773,153
-42,133,-8,140773,153
-42,133,-8,140773,153
-42,133,-8,140773,154
-61,106,-8,140773,154
-61,106,-8,140773,154
-58,91,-4,140773,154
-58,91,-4,140773,154
-55,86,-4,140773,155
-55,86,-3,140773,155
-56,87,-4,140773,155
-92,52,-4,140773,155
-58,83,-2,140773,156
-58,83,-2,140773,156
-58,83,-2,140773,156
-58,83,-2,140773,156
-52,92,1,140773,156
-52,92,1,140773,156
-52,76,1,140773,157
-64,88,1,140773,157
-62,90,1,140773,157
-62,90,1,140773,157
-62,90,1,140773,157
-58,87,2,140773,158
-40,100,2,140773,158
-40,100,2,140773,158
-40,100,2,140773,159
-40,100,2,140773,159
-59,78,2,140773,159
-58,70,0,140773,159
-58,70,0,140773,159
-58,70,0,140773,159
-43,86,3,140773,160
-43,86,3,140773,160
-57,68,2,140773,160
-57,68,6,140773,161
-58,70,6,140773,161
-41,90,5,140773,161
-41,90,5,140773,161
-59,79,2,140773,161
-59,79,2,140773,161
-61,79,3,140773,162
-61,79,3,140773,162
-62,80,-2,140773,162
-62,80,1,140773,162
-42,91,1,140773,162
-39,82,0,140773,163
-39,82,0,140773,163
-54,66,1,140773,163
-54,66,1,140773,163
-51,59,2,140773,163
-51,59,2,140773,163
-41,67,1,140773,164
-48,61,1,140773,164
-46,59,1,140773,164
-46,59,1,140773,164
-46,59,1,140773,164
-46,60,-3,140773,165
-46,60,-3,140773,165
-44,61,0,140773,165
-44,61,0,140773,165
-33,77,0,140773,165
-32,70,1,140773,166
-32,70,2,140773,166
-42,56,2,140773,166
-42,56,2,140773,166
-42,55,3,140773,166
-42,55,3,140773,166
-44,48,2,140773,167
-44,48,2,140773,167
-45,51,1,140773,167
-45,51,2,140773,168
-31,58,2,140773,168
-31,58,0,140773,168
-44,45,0,140773,168
-42,41,1,140773,168
-47,42,0,140773,169
-47,42,0,140773,169
-42,42,-2,140773,169
-42,42,-2,140773,169
-42,42,-3,140773,170
-42,41,-3,140773,170
-42,41,-3,140773,170
-35,58,-3,140773,170
-35,58,-3,140773,170
-35,58,-3,140773,170
-45,49,-3,140773,170
-49,54,0,140773,171
-50,61,-2,140773,171
-50,61,-2,140773,171
-51,63,0,140773,171
-51,63,1,140773,172
-51,63,1,140773,172
-51,63,1,140773,172
-56,70,0,140773,172
-56,70,0,140773,172
-56,70,0,140773,172
-54,73,0,140773,172
-54,73,0,140773,172
-50,74,0,140773,173
-51,73,1,140773,173
-47,68,1,140773,173
-47,68,1,140773,173
-47,68,1,140773,173
-45,62,1,140773,174
-29,71,2,140773,174
-29,71,2,140773,174
-41,52,3,140773,175
-41,52,3,140773,175
-41,52,3,140773,175
-27,52,1,140773,175
-27,52,1,140773,175
-63,28,1,140773,175
-63,28,1,140773,175
-42,48,1,140773,176
-44,49,0,140773,176
-44,49,0,140773,176
-45,54,-2,140773,176
-45,54,-2,140773,176
-45,49,0,140773,177
-45,49,1,140773,177
-53,59,1,140773,177
-40,79,1,140773,177
-40,79,1,140773,177
-40,79,1,140773,177
-60,69,1,140773,178
-60,69,1,140773,178
-63,75,2,140773,178
-63,75,2,140773,178
-64,83,1,140773,178
-64,83,2,140773,179
-64,89,1,140773,179
-64,89,1,140773,179
-47,97,1,140773,179
-71,100,-2,140773,180
-71,100,-2,140773,180
-47,100,0,140773,180
-47,100,1,140773,180
-71,115,1,140773,180
-71,115,1,140773,180
-71,115,3,140773,181
-71,107,3,140773,181
-76,133,1,140773,181
-76,133,1,140773,181
-79,142,2,140773,182
-79,142,2,140773,182
-83,157,1,140773,182
-83,157,1,140773,182
-87,167,2,140773,182
-87,167,0,140773,183
-57,167,0,140773,183
-95,182,-3,140773,183
-95,182,-3,140773,183
-95,182,-3,140773,183
-98,181,-3,140773,183
-98,181,-3,140773,183
-102,178,-2,140773,184
-102,178,-2,140773,184
-105,172,-2,140773,184
-105,172,0,140773,184
-107,180,0,140773,184
-105,176,-3,140773,185
-105,176,-3,140773,185
-105,184,-2,140773,185
-105,184,-2,140773,185
-105,184,-2,140773,185
-67,211,-3,140773,185
-67,211,-3,140773,185
-102,183,-2,140773,186
-102,175,-2,140773,186
-102,175,-2,140773,186
-98,171,-2,140773,186
-98,171,-2,140773,187
-98,171,-2,140773,187
-98,171,-2,140773,187
-96,168,0,140773,187
-96,168,0,140773,187
-69,186,0,140773,187
-69,186,-3,140773,188
-70,182,-3,140773,188
-70,182,-2,140773,188
-88,151,-2,140773,188
-63,168,0,140773,189
-63,127,-2,140773,189
-63,127,-2,140773,189
-63,127,-2,140773,189
-88,137,0,140773,189
-82,132,-2,140773,190
-52,151,-4,140773,190
-76,121,-6,140773,190
-76,121,-6,140773,190
-52,142,-6,140773,191
-52,142,-6,140773,191
-46,128,-3,140773,191
-69,100,-7,140773,191
-69,100,-8,140773,192
-65,89,-8,140773,192
-69,86,-6,140773,192
-69,86,-6,140773,192
-69,86,-6,140773,192
-60,79,-6,140773,192
-57,74,-7,140773,193
-57,74,-7,140773,193
-57,74,-7,140773,193
-53,70,-4,140773,193
-53,72,-3,140773,194
-32,78,-3,140773,194
-41,61,-3,140773,194
-41,61,-3,140773,194
-41,61,-3,140773,194
-37,53,-2,140773,194
-33,48,0,140773,195
-33,48,-3,140773,195
-26,43,-3,140773,195
-26,43,-2,140773,196
-22,35,-2,140773,196
-16,27,-3,140773,196
-16,27,-3,140773,196
-16,27,-3,140773,196
-13,19,-3,140773,196
-13,19,-3,140773,196
-13,19,-3,140773,196
10,18,1,140773,197
10,18,2,140773,197
2,-1,2,140773,197
5,-7,2,140773,198
5,-7,2,140773,198
5,-14,2,140773,198
5,-14,2,140773,198
8,-20,2,140773,198
8,-20,3,140773,199
7,-26,3,140773,199
7,-26,5,140773,199
10,-20,5,140773,199
10,-20,5,140773,199
-1,-28,6,140773,199
-3,-28,6,140773,200
-3,-28,6,140773,200
-6,-25,2,140773,200
-13,-23,1,140773,201
-14,-23,1,140773,201
-14,-23,1,140773,201
-3,-12,2,140773,201
-3,-12,2,140773,201
-3,-12,2,140773,201
-14,-18,2,140773,202
-14,-18,0,140773,202
-17,-14,0,140773,202
-17,-14,0,140773,202
-17,-14,-2,140773,203
-20,16,0,140773,203
-20,16,0,140773,203
-20,16,0,140773,203
-20,7,0,140773,204
-20,7,2,140773,204
-39,17,2,140773,204
-39,17,1,140773,204
-45,22,1,140773,204
-45,24,2,140773,205
-45,24,2,140773,205
-48,29,0,140773,205
-48,29,0,140773,205
-48,29,0,140773,205
-44,56,-4,140773,206
-44,56,-3,140773,206
-60,51,-3,140773,206
-64,56,-2,140773,206
-64,56,-2,140773,206
-65,58,-2,140773,207
-65,58,-2,140773,207
-72,66,-2,140773,207
-72,66,-2,140773,207
-72,66,-2,140773,207
-72,75,-2,140773,207
-72,75,-2,140773,207
-72,75,2,140773,208
-89,83,1,140773,208
-69,111,0,140773,208
-69,111,0,140773,208
-95,92,-2,140773,209
-95,92,-2,140773,209
-95,92,-2,140773,209
-101,97,-2,140773,209
-101,97,-2,140773,210
-101,97,-2,140773,210
-100,100,-2,140773,210
-100,103,-3,140773,210
-71,130,-6,140773,211
-71,130,-6,140773,211
-71,130,-6,140773,211
-71,130,-6,140773,211
-75,132,-3,140773,211
-99,105,-3,140773,212
-107,112,-3,140773,212
-104,110,-3,140773,212
-104,110,-3,140773,212
-104,110,-3,140773,212
-105,111,-2,140773,212
-107,115,-3,140773,213
-107,115,-3,140773,213
-107,90,-3,140773,213
-104,116,-3,140773,213
-104,116,-3,140773,213
-104,116,-3,140773,213
-109,116,-2,140773,214
-109,116,-2,140773,214
-105,113,-2,140773,214
-105,113,-2,140773,214
-97,111,0,140773,214
-97,111,0,140773,215
-93,110,0,140773,215
-93,110,0,140773,215
-64,121,0,140773,215
-64,121,0,140773,215
-64,121,0,140773,215
-64,121,0,140773,215
-86,101,0,140773,216
-86,101,0,140773,216
-86,80,1,140773,216
-77,90,1,140773,217
-77,90,1,140773,217
-54,108,3,140773,217
-54,108,3,140773,217
-54,108,3,140773,217
-54,108,3,140773,217
-51,99,2,140773,218
-51,99,2,140773,218
-73,72,3,140773,218
-73,72,-2,140773,218
-88,27,1,140773,219
-88,27,1,140773,219
-38,67,-2,140773,219
-38,67,-2,140773,219
-38,67,-2,140773,219
-52,54,0,140773,219
-52,54,0,140773,219
-52,52,0,140773,220
-52,52,0,140773,220
-49,50,0,140773,220
-51,48,-2,140773,220
-51,48,-2,140773,220
-51,36,3,140773,221
-38,62,2,140773,221
-38,62,2,140773,221
-38,62,2,140773,221
-54,48,5,140773,221
-54,48,3,140773,222
-54,41,2,140773,222
-49,41,2,140773,222
-34,52,6,140773,222
-34,52,6,140773,222
-47,41,5,140773,223
-47,41,5,140773,223
-47,41,5,140773,223
-43,38,3,140773,223
-29,49,5,140773,224
-29,51,6,140773,224
-29,51,6,140773,224
-41,38,1,140773,224
-41,38,1,140773,224
-41,38,1,140773,224
-42,36,1,140773,225
-44,37,1,140773,225
-44,37,1,140773,225
-44,32,1,140773,225
-28,42,2,140773,226
-28,42,2,140773,226
-38,23,1,140773,226
-34,19,-2,140773,226
-34,19,-2,140773,226
-34,19,-2,140773,226
-30,16,-3,140773,227
7,44,-3,140773,227
-23,10,-2,140773,227
-23,10,-2,140773,227
-7,20,-4,140773,228
-7,20,-4,140773,228
-16,11,-6,140773,228
-16,11,-6,140773,228
